10,656
10.04,-198
10.08,-2855
10.12,-7094
10.16,-5130
10.2,-4801
10.24,-455
10.28,5721
10.32,1959
10.36,-2865
10.4,102
10.44,-3020
10.48,-2918
10.52,1923
10.56,2161
10.6,3372
10.64,7898
10.68,-331
10.72,-3155
10.76,-3325
10.8,-685
10.84,-1473
10.88,-1547
10.92,-1259
10.96,-2230
11,4921
11.04,3123
11.08,750
11.12,462
11.16,-1513
11.2,-7799
11.24,-4912
11.28,-683
11.32,-2211
11.36,-2511
11.4,-4591
11.44,-6696
11.48,-2357
11.52,-426
11.56,-596
11.6,-1154
11.64,647
11.68,-788
11.72,-631
11.76,-1365
11.8,112
11.84,3015
11.88,6892
11.92,5812
11.96,1759
12,3139
12.04,458
12.08,-3691
12.12,-682
12.16,2392
12.2,4130
12.24,7644
12.28,3822
12.32,-1478
12.36,2049
12.4,3896
12.44,-237
12.48,2581
12.52,636
12.56,-3411
12.6,-2454
12.64,-3978
12.68,-4756
12.72,1212
12.76,-675
12.8,-5628
12.84,-5933
12.88,-2598
12.92,211
12.96,2143
13,2315
13.04,-209
13.08,-5514
13.12,-3055
13.16,-6112
13.2,-4477
13.24,3227
13.28,3320
13.32,262
13.36,2156
13.4,798
13.44,2308
13.48,8625
13.52,6064
13.56,-870
13.6,4342
13.64,-11
13.68,-3775
13.72,-1641
13.76,-559
13.8,-1488
13.84,1247
13.88,-458
13.92,-3813
13.96,-716
14,-3552
14.04,-6415
14.08,-8476
14.12,-7534
14.16,-7915
14.2,-3363
14.24,348
14.28,-202
14.32,1019
14.36,583
14.4,-5678
14.44,-5934
14.48,-5020
14.52,-4171
14.56,-3352
14.6,5071
14.64,6336
14.68,7261
14.72,5279
14.76,345
14.8,-4083
14.84,3160
14.88,5842
14.92,1506
14.96,4744
15,4040
15.04,2447
15.08,1353
15.12,72
15.16,2121
15.2,5868
15.24,5149
15.28,-2820
15.32,-2769
15.36,735
15.4,-1426
15.44,5616
15.48,2441
15.52,1869
15.56,2203
15.6,418
15.64,-7117
15.68,-1637
15.72,-1125
15.76,-4317
15.8,-2759
15.84,305
15.88,7115
15.92,7554
15.96,6311
16,2900
16.040001,894
16.08,2361
16.120001,2825
16.16,2689
16.200001,3110
16.24,4536
16.280001,3465
16.32,3290
16.360001,414
16.4,-3151
16.440001,2342
16.48,-516
16.52,-5710
16.559999,-385
16.6,427
16.639999,-3212
16.68,2487
16.719999,-4502
16.76,-3738
16.799999,829
16.84,-1193
16.879999,-5395
16.92,-4280
16.959999,-4542
17,-5923
17.040001,-5216
17.08,-1134
17.120001,2481
17.16,4846
17.200001,5433
17.24,721
17.280001,-480
17.32,2799
17.360001,1124
17.4,3472
17.440001,7527
17.48,10653
17.52,18553
17.559999,36303
17.6,50820
17.639999,68716
17.68,87710
17.719999,96944
17.76,101162
17.799999,114566
17.84,122300
17.879999,122481
17.92,116625
17.959999,101560
18,82067
18.040001,62984
18.08,45574
18.120001,30909
18.16,26295
18.200001,20927
18.24,14637
18.280001,14645
18.32,16475
18.360001,14334
18.4,22396
18.440001,23539
18.48,18281
18.52,22880
18.559999,25596
18.6,23680
18.639999,30817
18.68,35977
18.719999,39829
18.76,43370
18.799999,43767
18.84,41545
18.879999,37182
18.92,35922
18.959999,28579
19,26512
19.040001,26839
19.08,31468
19.120001,34618
19.16,38671
19.200001,45337
19.24,45443
19.280001,42554
19.32,34612
19.360001,20752
19.4,18428
19.440001,10551
19.48,5825
19.52,11459
19.559999,14077
19.6,7621
19.639999,11981
19.68,6846
19.719999,4317
19.76,12062
19.799999,12220
19.84,11004
19.879999,8581
19.92,5203
19.959999,5682
20,9581
20.040001,10653
20.08,15816
20.120001,19617
20.16,17834
20.200001,11505
20.24,6341
20.280001,4196
20.32,5165
20.360001,4204
20.4,7254
20.440001,2448
20.48,2589
20.52,4357
20.559999,2089
20.6,-4426
20.639999,90
20.68,-3666
20.719999,-7672
20.76,-1140
20.799999,3537
20.84,9386
20.879999,11087
20.92,9417
20.959999,4753
21,3191
21.040001,1362
21.08,2704
21.120001,2498
21.16,3629
21.200001,5514
21.24,9292
21.280001,10911
21.32,6336
21.360001,8291
21.4,8583
21.440001,-1073
21.48,-1576
21.52,568
21.559999,-2300
21.6,72
21.639999,3771
21.68,2415
21.719999,3125
21.76,6650
21.799999,4982
21.84,2273
21.879999,2076
21.92,632
21.959999,-475
22,1700
22.040001,8751
22.08,11472
22.120001,17087
22.16,20810
22.200001,20460
22.24,24038
22.280001,21127
22.32,13775
22.360001,13939
22.4,13067
22.440001,8686
22.48,15111
22.52,21023
22.559999,15930
22.6,16858
22.639999,12321
22.68,3273
22.719999,1778
22.76,3709
22.799999,5008
22.84,7138
22.879999,5357
22.92,2841
22.959999,3273
23,-1928
23.040001,-4428
23.08,-4571
23.120001,-5999
23.16,-4545
23.200001,-3645
23.24,-3026
23.280001,-2234
23.32,-5183
23.360001,-542
23.4,-91
23.440001,1641
23.48,6092
23.52,6288
23.559999,-3000
23.6,-2582
23.639999,-4745
23.68,-6670
23.719999,3559
23.76,7370
23.799999,7824
23.84,8553
23.879999,5968
23.92,1702
23.959999,4252
24,811
24.040001,1331
24.08,594
24.120001,-2007
24.16,996
24.200001,7086
24.24,6100
24.280001,2104
24.32,-1448
24.360001,-2310
24.4,-6260
24.440001,-1299
24.48,951
24.52,247
24.559999,-1947
24.6,3824
24.639999,-1240
24.68,-662
24.719999,6420
24.76,9635
24.799999,8133
24.84,2620
24.879999,1156
24.92,1265
24.959999,2411
25,2321
25.040001,4944
25.08,7544
25.120001,5163
25.16,3752
25.200001,5465
25.24,5966
25.280001,6214
25.32,9070
25.360001,8014
25.4,2275
25.440001,5911
25.48,6610
25.52,2000
25.559999,2365
25.6,4504
25.639999,-3084
25.68,990
25.719999,4276
25.76,2853
25.799999,6757
25.84,5121
25.879999,4158
25.92,3811
25.959999,1892
26,412
26.040001,-1037
26.08,-2049
26.120001,-1284
26.16,2835
26.200001,5631
26.24,5341
26.280001,2205
26.32,3845
26.360001,3674
26.4,-1936
26.440001,3464
26.48,5999
26.52,-1415
26.559999,237
26.6,-736
26.639999,-3219
26.68,2013
26.719999,5165
26.76,1071
26.799999,1478
26.84,-327
26.879999,-2397
26.92,2448
26.959999,-4983
27,-4229
27.040001,-1212
27.08,-1585
27.120001,862
27.16,6475
27.200001,7945
27.24,5672
27.280001,4225
27.32,3040
27.360001,-343
27.4,996
27.440001,6004
27.48,7873
27.52,3563
27.559999,7912
27.6,5774
27.639999,2310
27.68,5726
27.719999,9586
27.76,11991
27.799999,12532
27.84,8592
27.879999,4284
27.92,2883
27.959999,-2043
28,-994
28.040001,2508
28.08,2550
28.120001,8957
28.16,13296
28.200001,7010
28.24,2669
28.280001,1192
28.32,4048
28.360001,110
28.4,7759
28.440001,8507
28.48,7549
28.52,4492
28.559999,5238
28.6,-757
28.639999,5096
28.68,7218
28.719999,3988
28.76,2157
28.799999,-313
28.84,2114
28.879999,4646
28.92,7110
28.959999,3952
29,5157
29.040001,2909
29.08,-512
29.120001,2805
29.16,5533
29.200001,4016
29.24,2518
29.280001,4228
29.32,9580
29.360001,19383
29.4,42293
29.440001,62573
29.48,82177
29.52,112442
29.559999,149794
29.6,183785
29.639999,229500
29.68,273727
29.719999,310708
29.76,346169
29.799999,363430
29.84,373767
29.879999,378555
29.92,363180
29.959999,338405
30,315340
30.040001,282626
30.08,243679
30.120001,209767
30.16,172246
30.200001,135446
30.24,108585
30.280001,83381
30.32,58418
30.360001,36514
30.4,24003
30.440001,12036
30.48,4344
30.52,2816
30.559999,4009
30.6,-121
30.639999,-156
30.68,-237
30.719999,-666
30.76,3260
30.799999,3673
30.84,2600
30.879999,3973
30.92,-1562
30.959999,-1947
31,851
31.040001,-275
31.08,4878
31.120001,13076
31.16,9353
31.200001,886
31.24,-1505
31.280001,317
31.32,-982
31.360001,3687
31.4,6508
31.440001,5837
31.48,5616
31.52,5469
31.559999,599
31.6,-773
31.639999,-1471
31.68,-2472
31.719999,-3494
31.76,-6152
31.799999,-3905
31.84,441
31.879999,3518
31.92,-2958
31.959999,-2042
32,-2130
32.040001,-4858
32.080002,-3100
32.119999,1116
32.16,886
32.200001,621
32.240002,-2598
32.279999,-4092
32.32,-4719
32.360001,3732
32.400002,4326
32.439999,-64
32.48,-1535
32.52,1513
32.560001,-3922
32.599998,-3631
32.639999,-789
32.68,691
32.720001,8797
32.759998,6399
32.799999,3144
32.84,793
32.880001,-4670
32.919998,-10501
32.959999,-4856
33,-5056
33.040001,-4664
33.080002,3100
33.119999,3046
33.16,-3832
33.200001,-520
33.240002,1895
33.279999,2533
33.32,1564
33.360001,2520
33.400002,-367
33.439999,-2255
33.48,-3705
33.52,435
33.560001,963
33.599998,5871
33.639999,4448
33.68,804
33.720001,1663
33.759998,2201
33.799999,2128
33.84,3144
33.880001,-1257
33.919998,-2960
33.959999,2389
34,2516
34.040001,703
34.080002,7588
34.119999,5129
34.16,-1231
34.200001,-2765
34.240002,-7222
34.279999,-8416
34.32,-2127
34.360001,1737
34.400002,-2329
34.439999,154
34.48,-177
34.52,1433
34.560001,-802
34.599998,-2304
34.639999,799
34.68,428
34.720001,-2521
34.759998,-4375
34.799999,-161
34.84,3832
34.880001,174
34.919998,863
34.959999,3462
35,2598
35.040001,1636
35.080002,1893
35.119999,-585
35.16,1075
35.200001,6323
35.240002,5431
35.279999,-1368
35.32,-1705
35.360001,-2091
35.400002,-4706
35.439999,-2359
35.48,1253
35.52,-333
35.560001,-3354
35.599998,-7071
35.639999,-8981
35.68,76
35.720001,3805
35.759998,4072
35.799999,3077
35.84,-1581
35.880001,-10570
35.919998,-6833
35.959999,-5295
36,-3273
36.040001,5637
36.080002,8291
36.119999,-183
36.16,-898
36.200001,2099
36.240002,4675
36.279999,3467
36.32,4743
36.360001,2078
36.400002,3073
36.439999,1669
36.48,4184
36.52,2115
36.560001,4826
36.599998,3756
36.639999,261
36.68,-866
36.720001,-737
36.759998,116
36.799999,2061
36.84,1595
36.880001,-5123
36.919998,-894
36.959999,-3167
37,-1735
37.040001,5507
37.080002,6056
37.119999,-90
37.16,4116
37.200001,-5167
37.240002,-6986
37.279999,-1177
37.32,1903
37.360001,1659
37.400002,7355
37.439999,6655
37.48,7530
37.52,3202
37.560001,1068
37.599998,2656
37.639999,7523
37.68,10861
37.720001,4700
37.759998,96
37.799999,-786
37.84,-1821
37.880001,-2100
37.919998,2972
37.959999,1826
38,-2212
38.040001,-3315
38.080002,-9551
38.119999,-8752
38.16,932
38.200001,1596
38.240002,1701
38.279999,-80
38.32,-2229
38.360001,-4386
38.400002,-239
38.439999,-1743
38.48,223
38.52,-2030
38.560001,-4218
38.599998,-6585
38.639999,-987
38.68,5626
38.720001,7835
38.759998,11074
38.799999,4352
38.84,-1723
38.880001,1625
38.919998,1870
38.959999,-385
39,2852
39.040001,8071
39.080002,2125
39.119999,-1048
39.16,-2751
39.200001,-2700
39.240002,-1130
39.279999,-1721
39.32,-4049
39.360001,-5272
39.400002,-5594
39.439999,-5514
39.48,-6080
39.52,-4519
39.560001,-4003
39.599998,-2704
39.639999,-1686
39.68,-4860
39.720001,-9096
39.759998,-5017
39.799999,-2908
39.84,-5771
39.880001,-283
39.919998,197
39.959999,-1391
40,5938
40.040001,8587
40.080002,6242
40.119999,11801
40.16,7041
40.200001,-1684
40.240002,-2846
40.279999,-3045
40.32,-3605
40.360001,5114
40.400002,6752
40.439999,4976
40.48,2368
40.52,-4789
40.560001,-8941
40.599998,-6644
40.639999,1068
40.68,4065
40.720001,3638
40.759998,568
40.799999,-1493
40.84,-3444
40.880001,2269
40.919998,1032
40.959999,-742
41,3189
41.040001,-1284
41.080002,-7065
41.119999,491
41.16,4648
41.200001,4813
41.240002,9287
41.279999,6479
41.32,5677
41.360001,10711
41.400002,6227
41.439999,3386
41.48,2181
41.52,1323
41.560001,-1172
41.599998,1656
41.639999,681
41.68,1900
41.720001,7859
41.759998,3109
41.799999,-2989
41.84,-5666
41.880001,-3542
41.919998,-8972
41.959999,-6903
42,978
42.040001,1429
42.080002,26
42.119999,48
42.16,-9504
42.200001,-8228
42.240002,-6403
42.279999,-5238
42.32,-6315
42.360001,-1140
42.400002,-4487
42.439999,-2410
42.48,-2742
42.52,-2291
42.560001,2570
42.599998,7609
42.639999,5690
42.68,-3141
42.720001,-2755
42.759998,-3463
42.799999,-1362
42.84,3418
42.880001,4222
42.919998,1603
42.959999,2586
43,-212
43.040001,-5866
43.080002,-1471
43.119999,1735
43.16,-4264
43.200001,-2785
43.240002,-6181
43.279999,-6206
43.32,-1057
43.360001,3781
43.400002,432
43.439999,1294
43.48,-6036
43.52,-9828
43.560001,-7811
43.599998,-4667
43.639999,-586
43.68,3418
43.720001,5174
43.759998,2939
43.799999,278
43.84,2462
43.880001,3047
43.919998,470
43.959999,3393
44,2600
44.040001,-13
44.080002,3075
44.119999,2363
44.16,1620
44.200001,6450
44.240002,6490
44.279999,1297
44.32,4619
44.360001,1558
44.400002,-1297
44.439999,543
44.48,1904
44.52,1361
44.560001,5544
44.599998,1198
44.639999,-2598
44.68,-910
44.720001,-1954
44.759998,-1402
44.799999,-2494
44.84,-2353
44.880001,-6187
44.919998,-4154
44.959999,468
45,2986
45.040001,4009
45.080002,7730
45.119999,-2562
45.16,-5751
45.200001,-4388
45.240002,-2666
45.279999,-108
45.32,6506
45.360001,3257
45.400002,229
45.439999,-1889
45.48,-2815
45.52,-3581
45.560001,3518
45.599998,4108
45.639999,-1281
45.68,-3389
45.720001,-6970
45.759998,-4681
45.799999,-1468
45.84,1846
45.880001,-3359
45.919998,-2412
45.959999,-5271
46,-12719
46.040001,-8466
46.080002,-2785
46.119999,-6677
46.16,-1942
46.200001,-1577
46.240002,-2288
46.279999,2758
46.32,7037
46.360001,1245
46.400002,1513
46.439999,-2637
46.48,-4035
46.52,-3933
46.560001,-1702
46.599998,1928
46.639999,3507
46.68,7984
46.720001,5674
46.759998,2691
46.799999,321
46.84,-326
46.880001,-4329
46.919998,-261
46.959999,2265
47,900
47.040001,1432
47.080002,-978
47.119999,-9729
47.16,-4498
47.200001,-2390
47.240002,-802
47.279999,2402
47.32,1276
47.360001,-6218
47.400002,-106
47.439999,-1199
47.48,317
47.52,8091
47.560001,4761
47.599998,1709
47.639999,-342
47.68,-2096
47.720001,87
47.759998,5343
47.799999,3494
47.84,-307
47.880001,-1077
47.919998,755
47.959999,3752
48,5839
48.040001,6476
48.080002,3602
48.119999,-1673
48.16,-1322
48.200001,-3266
48.240002,294
48.279999,5284
48.32,5194
48.360001,-1011
48.400002,-2017
48.439999,-9094
48.48,-10752
48.52,-3964
48.560001,-2058
48.599998,-2315
48.639999,500
48.68,-2857
48.720001,-6484
48.759998,-5672
48.799999,-4710
48.84,-4996
48.880001,-3576
48.919998,-3605
48.959999,-4851
49,-2731
49.040001,-2280
49.080002,-7600
49.119999,-2024
49.16,2630
49.200001,-1329
49.240002,57
49.279999,1413
49.32,-1139
49.360001,806
49.400002,2144
49.439999,1767
49.48,722
49.52,89
49.560001,-3434
49.599998,-3409
49.639999,297
49.68,-284
49.720001,1393
49.759998,-2323
49.799999,-3225
49.84,-6836
49.880001,-508
49.919998,3221
49.959999,3156
50,2915